Date,Currency,Exchange
12/15/2016,AUD,1.55
12/15/2016,EUR,0.92
12/15/2016,GBP,0.79
12/16/2016,USD,1.0
12/16/2016,CAD,1.32
12/16/2016,AUD,1.55
12/16/2016,EUR,0.92
12/16/2016,GBP,0.79
12/17/2016,USD,1.0
12/17/2016,CAD,1.32
12/17/2016,AUD,1.55
12/17/2016,EUR,0.92
12/17/2016,GBP,0.79
12/18/2016,USD,1.0
12/18/2016,CAD,1.32
12/18/2016,AUD,1.55
12/18/2016,EUR,0.92
12/18/2016,GBP,0.79
12/19/2016,USD,1.0
12/19/2016,CAD,1.32
12/19/2016,AUD,1.55
12/19/2016,EUR,0.92
12/19/2016,GBP,0.79
12/20/2016,USD,1.0
12/20/2016,CAD,1.32
12/20/2016,AUD,1.55
12/20/2016,EUR,0.92
12/20/2016,GBP,0.79
12/21/2016,USD,1.0
12/21/2016,CAD,1.32
12/21/2016,AUD,1.55
12/21/2016,EUR,0.92
12/21/2016,GBP,0.79
12/22/2016,USD,1.0
12/22/2016,CAD,1.32
12/22/2016,AUD,1.55
12/22/2016,EUR,0.92
12/22/2016,GBP,0.79
12/23/2016,USD,1.0
12/23/2016,CAD,1.32
12/23/2016,AUD,1.55
12/23/2016,EUR,0.92
12/23/2016,GBP,0.79
12/24/2016,USD,1.0
12/24/2016,CAD,1.32
12/24/2016,AUD,1.55
12/24/2016,EUR,0.92
12/24/2016,GBP,0.79
12/25/2016,USD,1.0
12/25/2016,CAD,1.32
12/25/2016,AUD,1.55
12/25/2016,EUR,0.92
12/25/2016,GBP,0.79
12/26/2016,USD,1.0
12/26/2016,CAD,1.32
12/26/2016,AUD,1.55
12/26/2016,EUR,0.92
12/26/2016,GBP,0.79
12/27/2016,USD,1.0
12/27/2016,CAD,1.32
12/27/2016,AUD,1.55
12/27/2016,EUR,0.92
12/27/2016,GBP,0.79
12/28/2016,USD,1.0
12/28/2016,CAD,1.32
12/28/2016,AUD,1.55
12/28/2016,EUR,0.92
12/28/2016,GBP,0.79
12/29/2016,USD,1.0
12/29/2016,CAD,1.32
12/29/2016,AUD,1.55
12/29/2016,EUR,0.92
12/29/2016,GBP,0.79
12/30/2016,USD,1.0
12/30/2016,CAD,1.32
12/30/2016,AUD,1.55
12/30/2016,EUR,0.92
12/30/2016,GBP,0.79
12/31/2016,USD,1.0
12/31/2016,CAD,1.32
12/31/2016,AUD,1.55
12/31/2016,EUR,0.92
12/31/2016,GBP,0.79
1/1/2017,USD,1.0
1/1/2017,CAD,1.32
1/1/2017,AUD,1.55
1/1/2017,EUR,0.92
1/1/2017,GBP,0.79
1/2/2017,USD,1.0
1/2/2017,CAD,1.32
1/2/2017,AUD,1.55
1/2/2017,EUR,0.92
1/2/2017,GBP,0.79
1/3/2017,USD,1.0
1/3/2017,CAD,1.32
1/3/2017,AUD,1.55
1/3/2017,EUR,0.92
1/3/2017,GBP,0.79
1/4/2017,USD,1.0
1/4/2017,CAD,1.32
1/4/2017,AUD,1.55
1/4/2017,EUR,0.92
1/4/2017,GBP,0.79
1/5/2017,USD,1.0
1/5/2017,CAD,1.32
1/5/2017,AUD,1.55
1/5/2017,EUR,0.92
1/5/2017,GBP,0.79
1/6/2017,USD,1.0
1/6/2017,CAD,1.32
1/6/2017,AUD,1.55
1/6/2017,EUR,0.92
1/6/2017,GBP,0.79
1/7/2017,USD,1.0
1/7/2017,CAD,1.32
1/7/2017,AUD,1.55
1/7/2017,EUR,0.92
1/7/2017,GBP,0.79
1/8/2017,USD,1.0
1/8/2017,CAD,1.32
1/8/2017,AUD,1.55
1/8/2017,EUR,0.92
1/8/2017,GBP,0.79
1/9/2017,USD,1.0
1/9/2017,CAD,1.32
1/9/2017,AUD,1.55
1/9/2017,EUR,0.92
1/9/2017,GBP,0.79
1/10/2017,USD,1.0
1/10/2017,CAD,1.32
1/10/2017,AUD,1.55
1/10/2017,EUR,0.92
1/10/2017,GBP,0.79
1/11/2017,USD,1.0
1/11/2017,CAD,1.32
1/11/2017,AUD,1.55
1/11/2017,EUR,0.92
1/11/2017,GBP,0.79
1/12/2017,USD,1.0
1/12/2017,CAD,1.32
1/12/2017,AUD,1.55
1/12/2017,EUR,0.92
1/12/2017,GBP,0.79
1/13/2017,USD,1.0
1/13/2017,CAD,1.32
1/13/2017,AUD,1.55
1/13/2017,EUR,0.92
1/13/2017,GBP,0.79
1/14/2017,USD,1.0
1/14/2017,CAD,1.32
1/14/2017,AUD,1.55
1/14/2017,EUR,0.92
1/14/2017,GBP,0.79
1/15/2017,USD,1.0
1/15/2017,CAD,1.32
1/15/2017,AUD,1.55
1/15/2017,EUR,0.92
1/15/2017,GBP,0.79
1/16/2017,USD,1.0
1/16/2017,CAD,1.32
1/16/2017,AUD,1.55
1/16/2017,EUR,0.92
1/16/2017,GBP,0.79
1/17/2017,USD,1.0
1/17/2017,CAD,1.32
1/17/2017,AUD,1.55
1/17/2017,EUR,0.92
1/17/2017,GBP,0.79
1/18/2017,USD,1.0
1/18/2017,CAD,1.32
1/18/2017,AUD,1.55
1/18/2017,EUR,0.92
1/18/2017,GBP,0.79
1/19/2017,USD,1.0
1/19/2017,CAD,1.32
1/19/2017,AUD,1.55
1/19/2017,EUR,0.92
1/19/2017,GBP,0.79
1/20/2017,USD,1.0
1/20/2017,CAD,1.32
1/20/2017,AUD,1.55
1/20/2017,EUR,0.92
1/20/2017,GBP,0.79
1/21/2017,USD,1.0
1/21/2017,CAD,1.32
1/21/2017,AUD,1.55
1/21/2017,EUR,0.92
1/21/2017,GBP,0.79
1/22/2017,USD,1.0
1/22/2017,CAD,1.32
1/22/2017,AUD,1.55
1/22/2017,EUR,0.92
1/22/2017,GBP,0.79
1/23/2017,USD,1.0
1/23/2017,CAD,1.32
1/23/2017,AUD,1.55
1/23/2017,EUR,0.92
1/23/2017,GBP,0.79
1/24/2017,USD,1.0
1/24/2017,CAD,1.32
1/24/2017,AUD,1.55
1/24/2017,EUR,0.92
1/24/2017,GBP,0.79
1/25/2017,USD,1.0
1/25/2017,CAD,1.32
1/25/2017,AUD,1.55
1/25/2017,EUR,0.92
1/25/2017,GBP,0.79
1/26/2017,USD,1.0
1/26/2017,CAD,1.32
1/26/2017,AUD,1.55
1/26/2017,EUR,0.92
1/26/2017,GBP,0.79
1/27/2017,USD,1.0
1/27/2017,CAD,1.32
1/27/2017,AUD,1.55
1/27/2017,EUR,0.92
1/27/2017,GBP,0.79
1/28/2017,USD,1.0
1/28/2017,CAD,1.32
1/28/2017,AUD,1.55
1/28/2017,EUR,0.92
1/28/2017,GBP,0.79
1/29/2017,USD,1.0
1/29/2017,CAD,1.32
1/29/2017,AUD,1.55
1/29/2017,EUR,0.92
1/29/2017,GBP,0.79
1/30/2017,USD,1.0
1/30/2017,CAD,1.32
1/30/2017,AUD,1.55
1/30/2017,EUR,0.92
1/30/2017,GBP,0.79
1/31/2017,USD,1.0
1/31/2017,CAD,1.32
1/31/2017,AUD,1.55
1/31/2017,EUR,0.92
1/31/2017,GBP,0.79
2/1/2017,USD,1.0
2/1/2017,CAD,1.32
2/1/2017,AUD,1.55
2/1/2017,EUR,0.92
2/1/2017,GBP,0.79
2/2/2017,USD,1.0
2/2/2017,CAD,1.32
2/2/2017,AUD,1.55
2/2/2017,EUR,0.92
2/2/2017,GBP,0.79
2/3/2017,USD,1.0
2/3/2017,CAD,1.32
2/3/2017,AUD,1.55
2/3/2017,EUR,0.92
2/3/2017,GBP,0.79
2/4/2017,USD,1.0
2/4/2017,CAD,1.32
2/4/2017,AUD,1.55
2/4/2017,EUR,0.92
2/4/2017,GBP,0.79
2/5/2017,USD,1.0
2/5/2017,CAD,1.32
2/5/2017,AUD,1.55
2/5/2017,EUR,0.92
2/5/2017,GBP,0.79
2/6/2017,USD,1.0
2/6/2017,CAD,1.32
2/6/2017,AUD,1.55
2/6/2017,EUR,0.92
2/6/2017,GBP,0.79
2/7/2017,USD,1.0
2/7/2017,CAD,1.32
2/7/2017,AUD,1.55
2/7/2017,EUR,0.92
2/7/2017,GBP,0.79
2/8/2017,USD,1.0
2/8/2017,CAD,1.32
2/8/2017,AUD,1.55
2/8/2017,EUR,0.92
2/8/2017,GBP,0.79
2/9/2017,USD,1.0
2/9/2017,CAD,1.32
2/9/2017,AUD,1.55
2/9/2017,EUR,0.92
2/9/2017,GBP,0.79
2/10/2017,USD,1.0
2/10/2017,CAD,1.32
2/10/2017,AUD,1.55
2/10/2017,EUR,0.92
2/10/2017,GBP,0.79
2/11/2017,USD,1.0
2/11/2017,CAD,1.32
2/11/2017,AUD,1.55
2/11/2017,EUR,0.92
2/11/2017,GBP,0.79
2/12/2017,USD,1.0
2/12/2017,CAD,1.32
2/12/2017,AUD,1.55
2/12/2017,EUR,0.92
2/12/2017,GBP,0.79
2/13/2017,USD,1.0
2/13/2017,CAD,1.32
2/13/2017,AUD,1.55
2/13/2017,EUR,0.92
2/13/2017,GBP,0.79
2/14/2017,USD,1.0
2/14/2017,CAD,1.32
2/14/2017,AUD,1.55
2/14/2017,EUR,0.92
2/14/2017,GBP,0.79
2/15/2017,USD,1.0
2/15/2017,CAD,1.32
2/15/2017,AUD,1.55
2/15/2017,EUR,0.92
2/15/2017,GBP,0.79
2/16/2017,USD,1.0
2/16/2017,CAD,1.32
2/16/2017,AUD,1.55
2/16/2017,EUR,0.92
2/16/2017,GBP,0.79
2/17/2017,USD,1.0
2/17/2017,CAD,1.32
2/17/2017,AUD,1.55
2/17/2017,EUR,0.92
2/17/2017,GBP,0.79
2/18/2017,USD,1.0
2/18/2017,CAD,1.32
2/18/2017,AUD,1.55
2/18/2017,EUR,0.92
2/18/2017,GBP,0.79
2/19/2017,USD,1.0
2/19/2017,CAD,1.32
2/19/2017,AUD,1.55
2/19/2017,EUR,0.92
2/19/2017,GBP,0.79
2/20/2017,USD,1.0
2/20/2017,CAD,1.32
2/20/2017,AUD,1.55
2/20/2017,EUR,0.92
2/20/2017,GBP,0.79
2/21/2017,USD,1.0
2/21/2017,CAD,1.32
2/21/2017,AUD,1.55
2/21/2017,EUR,0.92
2/21/2017,GBP,0.79
2/22/2017,USD,1.0
2/22/2017,CAD,1.32
2/22/2017,AUD,1.55
2/22/2017,EUR,0.92
2/22/2017,GBP,0.79
2/23/2017,USD,1.0
2/23/2017,CAD,1.32
2/23/2017,AUD,1.55
2/23/2017,EUR,0.92
2/23/2017,GBP,0.79
2/24/2017,USD,1.0
2/24/2017,CAD,1.32
2/24/2017,AUD,1.55
2/24/2017,EUR,0.92
2/24/2017,GBP,0.79
2/25/2017,USD,1.0
2/25/2017,CAD,1.32
2/25/2017,AUD,1.55
2/25/2017,EUR,0.92
2/25/2017,GBP,0.79
2/26/2017,USD,1.0
2/26/2017,CAD,1.32
2/26/2017,AUD,1.55
2/26/2017,EUR,0.92
2/26/2017,GBP,0.79
2/27/2017,USD,1.0
2/27/2017,CAD,1.32
2/27/2017,AUD,1.55
2/27/2017,EUR,0.92
2/27/2017,GBP,0.79
2/28/2017,USD,1.0
2/28/2017,CAD,1.32
2/28/2017,AUD,1.55
2/28/2017,EUR,0.92
2/28/2017,GBP,0.79
3/1/2017,USD,1.0
3/1/2017,CAD,1.32
3/1/2017,AUD,1.55
3/1/2017,EUR,0.92
3/1/2017,GBP,0.79
3/2/2017,USD,1.0
3/2/2017,CAD,1.32
3/2/2017,AUD,1.55
3/2/2017,EUR,0.92
3/2/2017,GBP,0.79
3/3/2017,USD,1.0
3/3/2017,CAD,1.32
3/3/2017,AUD,1.55
3/3/2017,EUR,0.92
3/3/2017,GBP,0.79
3/4/2017,USD,1.0
3/4/2017,CAD,1.32
3/4/2017,AUD,1.55
3/4/2017,EUR,0.92
3/4/2017,GBP,0.79
3/5/2017,USD,1.0
3/5/2017,CAD,1.32
3/5/2017,AUD,1.55
3/5/2017,EUR,0.92
3/5/2017,GBP,0.79
3/6/2017,USD,1.0
3/6/2017,CAD,1.32
3/6/2017,AUD,1.55
3/6/2017,EUR,0.92
3/6/2017,GBP,0.79
3/7/2017,USD,1.0
3/7/2017,CAD,1.32
3/7/2017,AUD,1.55
3/7/2017,EUR,0.92
3/7/2017,GBP,0.79
3/8/2017,USD,1.0
3/8/2017,CAD,1.32
3/8/2017,AUD,1.55
3/8/2017,EUR,0.92
3/8/2017,GBP,0.79
3/9/2017,USD,1.0
3/9/2017,CAD,1.32
3/9/2017,AUD,1.55
3/9/2017,EUR,0.92
3/9/2017,GBP,0.79
3/10/2017,USD,1.0
3/10/2017,CAD,1.32
3/10/2017,AUD,1.55
3/10/2017,EUR,0.92
3/10/2017,GBP,0.79
3/11/2017,USD,1.0
3/11/2017,CAD,1.32
3/11/2017,AUD,1.55
3/11/2017,EUR,0.92
3/11/2017,GBP,0.79
3/12/2017,USD,1.0
3/12/2017,CAD,1.32
3/12/2017,AUD,1.55
3/12/2017,EUR,0.92
3/12/2017,GBP,0.79
3/13/2017,USD,1.0
3/13/2017,CAD,1.32
3/13/2017,AUD,1.55
3/13/2017,EUR,0.92
3/13/2017,GBP,0.79
3/14/2017,USD,1.0
3/14/2017,CAD,1.32
3/14/2017,AUD,1.55
3/14/2017,EUR,0.92
3/14/2017,GBP,0.79
3/15/2017,USD,1.0
3/15/2017,CAD,1.32
3/15/2017,AUD,1.55
3/15/2017,EUR,0.92
3/15/2017,GBP,0.79
3/16/2017,USD,1.0
3/16/2017,CAD,1.32
3/16/2017,AUD,1.55
3/16/2017,EUR,0.92
3/16/2017,GBP,0.79
3/17/2017,USD,1.0
3/17/2017,CAD,1.32
3/17/2017,AUD,1.55
3/17/2017,EUR,0.92
3/17/2017,GBP,0.79
3/18/2017,USD,1.0
3/18/2017,CAD,1.32
3/18/2017,AUD,1.55
3/18/2017,EUR,0.92
3/18/2017,GBP,0.79
3/19/2017,USD,1.0
3/19/2017,CAD,1.32
3/19/2017,AUD,1.55
3/19/2017,EUR,0.92
3/19/2017,GBP,0.79
3/20/2017,USD,1.0
3/20/2017,CAD,1.32
3/20/2017,AUD,1.55
3/20/2017,EUR,0.92
3/20/2017,GBP,0.79
3/21/2017,USD,1.0
3/21/2017,CAD,1.32
3/21/2017,AUD,1.55
3/21/2017,EUR,0.92
3/21/2017,GBP,0.79
3/22/2017,USD,1.0
3/22/2017,CAD,1.32
3/22/2017,AUD,1.55
3/22/2017,EUR,0.92
3/22/2017,GBP,0.79
3/23/2017,USD,1.0
3/23/2017,CAD,1.32
3/23/2017,AUD,1.55
3/23/2017,EUR,0.92
3/23/2017,GBP,0.79
3/24/2017,USD,1.0
3/24/2017,CAD,1.32
3/24/2017,AUD,1.55
3/24/2017,EUR,0.92
3/24/2017,GBP,0.79
3/25/2017,USD,1.0
3/25/2017,CAD,1.32
3/25/2017,AUD,1.55
3/25/2017,EUR,0.92
3/25/2017,GBP,0.79
3/26/2017,USD,1.0
3/26/2017,CAD,1.32
3/26/2017,AUD,1.55
3/26/2017,EUR,0.92
3/26/2017,GBP,0.79
3/27/2017,USD,1.0
3/27/2017,CAD,1.32
3/27/2017,AUD,1.55
3/27/2017,EUR,0.92
3/27/2017,GBP,0.79
3/28/2017,USD,1.0
3/28/2017,CAD,1.32
3/28/2017,AUD,1.55
3/28/2017,EUR,0.92
3/28/2017,GBP,0.79
3/29/2017,USD,1.0
3/29/2017,CAD,1.32
3/29/2017,AUD,1.55
3/29/2017,EUR,0.92
3/29/2017,GBP,0.79
3/30/2017,USD,1.0
3/30/2017,CAD,1.32
3/30/2017,AUD,1.55
3/30/2017,EUR,0.92
3/30/2017,GBP,0.79
3/31/2017,USD,1.0
3/31/2017,CAD,1.32
3/31/2017,AUD,1.55
3/31/2017,EUR,0.92
3/31/2017,GBP,0.79
4/1/2017,USD,1.0
4/1/2017,CAD,1.32
4/1/2017,AUD,1.55
4/1/2017,EUR,0.92
4/1/2017,GBP,0.79
4/2/2017,USD,1.0
4/2/2017,CAD,1.32
4/2/2017,AUD,1.55
4/2/2017,EUR,0.92
4/2/2017,GBP,0.79
4/3/2017,USD,1.0
4/3/2017,CAD,1.32
4/3/2017,AUD,1.55
4/3/2017,EUR,0.92
4/3/2017,GBP,0.79
4/4/2017,USD,1.0
4/4/2017,CAD,1.32
4/4/2017,AUD,1.55
4/4/2017,EUR,0.92
4/4/2017,GBP,0.79
4/5/2017,USD,1.0
4/5/2017,CAD,1.32
4/5/2017,AUD,1.55
4/5/2017,EUR,0.92
4/5/2017,GBP,0.79
4/6/2017,USD,1.0
4/6/2017,CAD,1.32
4/6/2017,AUD,1.55
4/6/2017,EUR,0.92
4/6/2017,GBP,0.79
4/7/2017,USD,1.0
4/7/2017,CAD,1.32
4/7/2017,AUD,1.55
4/7/2017,EUR,0.92
4/7/2017,GBP,0.79
4/8/2017,USD,1.0
4/8/2017,CAD,1.32
4/8/2017,AUD,1.55
4/8/2017,EUR,0.92
4/8/2017,GBP,0.79
4/9/2017,USD,1.0
4/9/2017,CAD,1.32
4/9/2017,AUD,1.55
4/9/2017,EUR,0.92
4/9/2017,GBP,0.79
4/10/2017,USD,1.0
4/10/2017,CAD,1.32
4/10/2017,AUD,1.55
4/10/2017,EUR,0.92
4/10/2017,GBP,0.79
4/11/2017,USD,1.0
4/11/2017,CAD,1.32
4/11/2017,AUD,1.55
4/11/2017,EUR,0.92
4/11/2017,GBP,0.79
4/12/2017,USD,1.0
4/12/2017,CAD,1.32
4/12/2017,AUD,1.55
4/12/2017,EUR,0.92
4/12/2017,GBP,0.79
4/13/2017,USD,1.0
4/13/2017,CAD,1.32
4/13/2017,AUD,1.55
4/13/2017,EUR,0.92
4/13/2017,GBP,0.79
4/14/2017,USD,1.0
4/14/2017,CAD,1.32
4/14/2017,AUD,1.55
4/14/2017,EUR,0.92
4/14/2017,GBP,0.79
4/15/2017,USD,1.0
4/15/2017,CAD,1.32
4/15/2017,AUD,1.55
4/15/2017,EUR,0.92
4/15/2017,GBP,0.79
4/16/2017,USD,1.0
4/16/2017,CAD,1.32
4/16/2017,AUD,1.55
4/16/2017,EUR,0.92
4/16/2017,GBP,0.79
4/17/2017,USD,1.0
4/17/2017,CAD,1.32
4/17/2017,AUD,1.55
4/17/2017,EUR,0.92
4/17/2017,GBP,0.79
4/18/2017,USD,1.0
4/18/2017,CAD,1.32
4/18/2017,AUD,1.55
4/18/2017,EUR,0.92
4/18/2017,GBP,0.79
4/19/2017,USD,1.0
4/19/2017,CAD,1.32
4/19/2017,AUD,1.55
4/19/2017,EUR,0.92
4/19/2017,GBP,0.79
4/20/2017,USD,1.0
4/20/2017,CAD,1.32
4/20/2017,AUD,1.55
4/20/2017,EUR,0.92
4/20/2017,GBP,0.79
4/21/2017,USD,1.0
4/21/2017,CAD,1.32
4/21/2017,AUD,1.55
4/21/2017,EUR,0.92
4/21/2017,GBP,0.79
4/22/2017,USD,1.0
4/22/2017,CAD,1.32
4/22/2017,AUD,1.55
4/22/2017,EUR,0.92
4/22/2017,GBP,0.79
4/23/2017,USD,1.0
4/23/2017,CAD,1.32
4/23/2017,AUD,1.55
4/23/2017,EUR,0.92
4/23/2017,GBP,0.79
4/24/2017,USD,1.0
4/24/2017,CAD,1.32
4/24/2017,AUD,1.55
4/24/2017,EUR,0.92
4/24/2017,GBP,0.79
4/25/2017,USD,1.0
4/25/2017,CAD,1.32
4/25/2017,AUD,1.55
4/25/2017,EUR,0.92
4/25/2017,GBP,0.79
4/26/2017,USD,1.0
4/26/2017,CAD,1.32
4/26/2017,AUD,1.55
4/26/2017,EUR,0.92
4/26/2017,GBP,0.79
4/27/2017,USD,1.0
4/27/2017,CAD,1.32
4/27/2017,AUD,1.55
4/27/2017,EUR,0.92
4/27/2017,GBP,0.79
4/28/2017,USD,1.0
4/28/2017,CAD,1.32
4/28/2017,AUD,1.55
4/28/2017,EUR,0.92
4/28/2017,GBP,0.79
4/29/2017,USD,1.0
4/29/2017,CAD,1.32
4/29/2017,AUD,1.55
4/29/2017,EUR,0.92
4/29/2017,GBP,0.79
4/30/2017,USD,1.0
4/30/2017,CAD,1.32
4/30/2017,AUD,1.55
4/30/2017,EUR,0.92
4/30/2017,GBP,0.79
5/1/2017,USD,1.0
5/1/2017,CAD,1.32
5/1/2017,AUD,1.55
5/1/2017,EUR,0.92
5/1/2017,GBP,0.79
5/2/2017,USD,1.0
5/2/2017,CAD,1.32
5/2/2017,AUD,1.55
5/2/2017,EUR,0.92
5/2/2017,GBP,0.79
5/3/2017,USD,1.0
5/3/2017,CAD,1.32
5/3/2017,AUD,1.55
5/3/2017,EUR,0.92
5/3/2017,GBP,0.79
5/4/2017,USD,1.0
5/4/2017,CAD,1.32
5/4/2017,AUD,1.55
5/4/2017,EUR,0.92
5/4/2017,GBP,0.79
5/5/2017,USD,1.0
5/5/2017,CAD,1.32
5/5/2017,AUD,1.55
5/5/2017,EUR,0.92
5/5/2017,GBP,0.79
5/6/2017,USD,1.0
5/6/2017,CAD,1.32
5/6/2017,AUD,1.55
5/6/2017,EUR,0.92
5/6/2017,GBP,0.79
5/7/2017,USD,1.0
5/7/2017,CAD,1.32
5/7/2017,AUD,1.55
5/7/2017,EUR,0.92
5/7/2017,GBP,0.79
5/8/2017,USD,1.0
5/8/2017,CAD,1.32
5/8/2017,AUD,1.55
5/8/2017,EUR,0.92
5/8/2017,GBP,0.79
5/9/2017,USD,1.0
5/9/2017,CAD,1.32
5/9/2017,AUD,1.55
5/9/2017,EUR,0.92
5/9/2017,GBP,0.79
5/10/2017,USD,1.0
5/10/2017,CAD,1.32
5/10/2017,AUD,1.55
5/10/2017,EUR,0.92
5/10/2017,GBP,0.79
5/11/2017,USD,1.0
5/11/2017,CAD,1.32
5/11/2017,AUD,1.55
5/11/2017,EUR,0.92
5/11/2017,GBP,0.79
5/12/2017,USD,1.0
5/12/2017,CAD,1.32
5/12/2017,AUD,1.55
5/12/2017,EUR,0.92
5/12/2017,GBP,0.79
5/13/2017,USD,1.0
5/13/2017,CAD,1.32
5/13/2017,AUD,1.55
5/13/2017,EUR,0.92
5/13/2017,GBP,0.79
5/14/2017,USD,1.0
5/14/2017,CAD,1.32
5/14/2017,AUD,1.55
5/14/2017,EUR,0.92
5/14/2017,GBP,0.79
5/15/2017,USD,1.0
5/15/2017,CAD,1.32
5/15/2017,AUD,1.55
5/15/2017,EUR,0.92
5/15/2017,GBP,0.79
5/16/2017,USD,1.0
5/16/2017,CAD,1.32
5/16/2017,AUD,1.55
5/16/2017,EUR,0.92
5/16/2017,GBP,0.79
5/17/2017,USD,1.0
5/17/2017,CAD,1.32
5/17/2017,AUD,1.55
5/17/2017,EUR,0.92
5/17/2017,GBP,0.79
5/18/2017,USD,1.0
5/18/2017,CAD,1.32
5/18/2017,AUD,1.55
5/18/2017,EUR,0.92
5/18/2017,GBP,0.79
5/19/2017,USD,1.0
5/19/2017,CAD,1.32
5/19/2017,AUD,1.55
5/19/2017,EUR,0.92
5/19/2017,GBP,0.79
5/20/2017,USD,1.0
5/20/2017,CAD,1.32
5/20/2017,AUD,1.55
5/20/2017,EUR,0.92
5/20/2017,GBP,0.79
5/21/2017,USD,1.0
5/21/2017,CAD,1.32
5/21/2017,AUD,1.55
5/21/2017,EUR,0.92
5/21/2017,GBP,0.79
5/22/2017,USD,1.0
5/22/2017,CAD,1.32
5/22/2017,AUD,1.55
5/22/2017,EUR,0.92
5/22/2017,GBP,0.79
5/23/2017,USD,1.0
5/23/2017,CAD,1.32
5/23/2017,AUD,1.55
5/23/2017,EUR,0.92
5/23/2017,GBP,0.79
5/24/2017,USD,1.0
5/24/2017,CAD,1.32
5/24/2017,AUD,1.55
5/24/2017,EUR,0.92
5/24/2017,GBP,0.79
5/25/2017,USD,1.0
5/25/2017,CAD,1.32
5/25/2017,AUD,1.55
5/25/2017,EUR,0.92
5/25/2017,GBP,0.79
5/26/2017,USD,1.0
5/26/2017,CAD,1.32
5/26/2017,AUD,1.55
5/26/2017,EUR,0.92
5/26/2017,GBP,0.79
5/27/2017,USD,1.0
5/27/2017,CAD,1.32
5/27/2017,AUD,1.55
5/27/2017,EUR,0.92
5/27/2017,GBP,0.79
5/28/2017,USD,1.0
5/28/2017,CAD,1.32
5/28/2017,AUD,1.55
5/28/2017,EUR,0.92
5/28/2017,GBP,0.79
5/29/2017,USD,1.0
5/29/2017,CAD,1.32
5/29/2017,AUD,1.55
5/29/2017,EUR,0.92
5/29/2017,GBP,0.79
5/30/2017,USD,1.0
5/30/2017,CAD,1.32
5/30/2017,AUD,1.55
5/30/2017,EUR,0.92
5/30/2017,GBP,0.79
5/31/2017,USD,1.0
5/31/2017,CAD,1.32
5/31/2017,AUD,1.55
5/31/2017,EUR,0.92
5/31/2017,GBP,0.79
6/1/2017,USD,1.0
6/1/2017,CAD,1.32
6/1/2017,AUD,1.55
6/1/2017,EUR,0.92
6/1/2017,GBP,0.79
6/2/2017,USD,1.0
6/2/2017,CAD,1.32
6/2/2017,AUD,1.55
6/2/2017,EUR,0.92
6/2/2017,GBP,0.79
6/3/2017,USD,1.0
6/3/2017,CAD,1.32
6/3/2017,AUD,1.55
6/3/2017,EUR,0.92
6/3/2017,GBP,0.79
6/4/2017,USD,1.0
6/4/2017,CAD,1.32
6/4/2017,AUD,1.55
6/4/2017,EUR,0.92
6/4/2017,GBP,0.79
6/5/2017,USD,1.0
6/5/2017,CAD,1.32
6/5/2017,AUD,1.55
6/5/2017,EUR,0.92
6/5/2017,GBP,0.79
6/6/2017,USD,1.0
6/6/2017,CAD,1.32
6/6/2017,AUD,1.55
6/6/2017,EUR,0.92
6/6/2017,GBP,0.79
6/7/2017,USD,1.0
6/7/2017,CAD,1.32
6/7/2017,AUD,1.55
6/7/2017,EUR,0.92
6/7/2017,GBP,0.79
6/8/2017,USD,1.0
6/8/2017,CAD,1.32
6/8/2017,AUD,1.55
6/8/2017,EUR,0.92
6/8/2017,GBP,0.79
6/9/2017,USD,1.0
6/9/2017,CAD,1.32
6/9/2017,AUD,1.55
6/9/2017,EUR,0.92
6/9/2017,GBP,0.79
6/10/2017,USD,1.0
6/10/2017,CAD,1.32
6/10/2017,AUD,1.55
6/10/2017,EUR,0.92
6/10/2017,GBP,0.79
6/11/2017,USD,1.0
6/11/2017,CAD,1.32
6/11/2017,AUD,1.55
6/11/2017,EUR,0.92
6/11/2017,GBP,0.79
6/12/2017,USD,1.0
6/12/2017,CAD,1.32
6/12/2017,AUD,1.55
6/12/2017,EUR,0.92
6/12/2017,GBP,0.79
6/13/2017,USD,1.0
6/13/2017,CAD,1.32
6/13/2017,AUD,1.55
6/13/2017,EUR,0.92
6/13/2017,GBP,0.79
6/14/2017,USD,1.0
6/14/2017,CAD,1.32
6/14/2017,AUD,1.55
6/14/2017,EUR,0.92
6/14/2017,GBP,0.79
6/15/2017,USD,1.0
6/15/2017,CAD,1.32
6/15/2017,AUD,1.55
6/15/2017,EUR,0.92
6/15/2017,GBP,0.79
6/16/2017,USD,1.0
6/16/2017,CAD,1.32
6/16/2017,AUD,1.55
6/16/2017,EUR,0.92
6/16/2017,GBP,0.79
6/17/2017,USD,1.0
6/17/2017,CAD,1.32
6/17/2017,AUD,1.55
6/17/2017,EUR,0.92
6/17/2017,GBP,0.79
6/18/2017,USD,1.0
6/18/2017,CAD,1.32
6/18/2017,AUD,1.55
6/18/2017,EUR,0.92
6/18/2017,GBP,0.79
6/19/2017,USD,1.0
6/19/2017,CAD,1.32
6/19/2017,AUD,1.55
6/19/2017,EUR,0.92
6/19/2017,GBP,0.79
6/20/2017,USD,1.0
6/20/2017,CAD,1.32
6/20/2017,AUD,1.55
6/20/2017,EUR,0.92
6/20/2017,GBP,0.79
6/21/2017,USD,1.0
6/21/2017,CAD,1.32
6/21/2017,AUD,1.55
6/21/2017,EUR,0.92
6/21/2017,GBP,0.79
6/22/2017,USD,1.0
6/22/2017,CAD,1.32
